CODLOCAL | CODPROD | DESCRLOCAL         | DESCRPROD                                | LOCAL_DEPTH | LOCAL_PATH                                       | LOCAL_PATH_CODES     | MARCA      | NCM      | TOTAL_ESTOQUE      | UNIDADE
101001   | 13972   | ALMOX PECAS        | RETENTOR NBR 02108BRG                    | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SABÓ       | 40169300 | 1                  | MM     
101001   | 13239   | ALMOX PECAS        | RETENTOR OLEO BICO INJETOR (30X11)       | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | XCMG       | 40169300 | 11                 | MM     
101001   | 7326    | ALMOX PECAS        | RETENTOR PINHAO DIFERENCIAL A11205Y2729A | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | MERITOR    | 40169300 | 1                  | MM     
101001   | 7149    | ALMOX PECAS        | RETENTOR PINHAO DIFERENCIAL ARCA 5679    | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | ARCA       | 40169300 | 1                  | MM     
101001   | 13374   | ALMOX PECAS        | RETENTOR PINHAO MB ARCA 5451             | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | ARCA       | 40169300 | 1                  | MM     
101001   | 10099   | ALMOX PECAS        | RETENTOR RODA DIANTEIRO SABO 01549BRA    | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SABÓ       | 40169300 | 1                  | MM     
101001   | 11434   | ALMOX PECAS        | RETENTOR SABO 00047BAGF                  | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SABÓ       | 40169300 | 1                  | MM     
101001   | 4359    | ALMOX PECAS        | RETENTOR SABO 00164 BR                   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SABÓ       | 40169300 | 3                  | MM     
101001   | 7750    | ALMOX PECAS        | RETENTOR SABO 00268 BR                   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SABÓ       | 40169300 | 2                  | MM     
101001   | 3347    | ALMOX PECAS        | RETENTOR SABO 00289BA                    | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SABÓ       | 40169300 | 2                  | MM     
101001   | 6721    | ALMOX PECAS        | RETENTOR SABO 00609BR                    | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 40169300 | 2                  | MM     
101001   | 3348    | ALMOX PECAS        | RETENTOR SABO 00790BR                    | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SABÓ       | 40169300 | 1                  | MM     
101001   | 3339    | ALMOX PECAS        | RETENTOR SABO 00911BRG                   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SABÓ       | 40169300 | 2                  | MM     
101001   | 8842    | ALMOX PECAS        | RETENTOR SABO 00912BRG                   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SABÓ       | 40169300 | 2                  | MM     
101001   | 13262   | ALMOX PECAS        | RETENTOR SABO 00946BR                    | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SABÓ       | 40169300 | 1                  | MM     
101001   | 3295    | ALMOX PECAS        | RETENTOR SABO 01043B                     | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SABÓ       | 40169300 | 3                  | MM     
101001   | 3338    | ALMOX PECAS        | RETENTOR SABO 01046BAG                   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SABÓ       | 40169300 | 4                  | MM     
101001   | 10450   | ALMOX PECAS        | RETENTOR SABO 01181BR                    | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SABÓ       | 40169300 | 7                  | MM     
101001   | 13758   | ALMOX PECAS        | RETENTOR SABO 01550BR                    | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SABÓ       | 40169300 | 1                  | MM     
101001   | 3352    | ALMOX PECAS        | RETENTOR SABO 01751BRG                   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SABÓ       | 40169300 | 1                  | MM     
101001   | 3335    | ALMOX PECAS        | RETENTOR SABO 01802BR                    | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SABÓ       | 40169300 | 2                  | MM     
101001   | 3324    | ALMOX PECAS        | RETENTOR SABO 01810BRAG                  | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SABÓ       | 40169300 | 1                  | MM     
101001   | 3343    | ALMOX PECAS        | RETENTOR SABO 01988BRG                   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SABÓ       | 40169300 | 5                  | MM     
101001   | 3344    | ALMOX PECAS        | RETENTOR SABO 02006BAG                   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SABÓ       | 40169300 | 1                  | MM     
101001   | 11730   | ALMOX PECAS        | RETENTOR SABO 02208 BAGP                 | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SABÓ       | 40169300 | 2                  | MM     
101001   | 3350    | ALMOX PECAS        | RETENTOR SABO 02233BRG                   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SABÓ       | 40169300 | 2                  | MM     
101001   | 3325    | ALMOX PECAS        | RETENTOR SABO 02556BAF                   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SABÓ       | 40169300 | 1                  | MM     
101001   | 12848   | ALMOX PECAS        | RETENTOR SABO 02557BRG                   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SABÓ       | 40169300 | 2                  | MM     
101001   | 3292    | ALMOX PECAS        | RETENTOR SABO 02583BRG                   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SABÓ       | 40169300 | 1                  | MM     
101001   | 6780    | ALMOX PECAS        | RETENTOR SABO 02606 BAF                  | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SABÓ       | 40169300 | 2                  | MM     
101001   | 13759   | ALMOX PECAS        | RETENTOR SABO 02664BAG                   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SABÓ       | 40169300 | 1                  | MM     
101001   | 3290    | ALMOX PECAS        | RETENTOR SABO 02713BRY                   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SABÓ       | 40169300 | 2                  | MM     
101001   | 3341    | ALMOX PECAS        | RETENTOR SABO 02728BRGE                  | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SABÓ       | 40169300 | 2                  | MM     
101001   | 13755   | ALMOX PECAS        | RETENTOR SABO 02751BRG                   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SABÓ       | 40169300 | 6                  | MM     
101001   | 3291    | ALMOX PECAS        | RETENTOR SABO 02872BRAG                  | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SABÓ       | 40169300 | 1                  | MM     
101001   | 3330    | ALMOX PECAS        | RETENTOR SABO 02990BAG                   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SABÓ       | 40169300 | 2                  | MM     
101001   | 4601    | ALMOX PECAS        | RETENTOR SABO 05155GRAHF                 | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SABÓ       | 40169300 | 2                  | MM     
101001   | 3346    | ALMOX PECAS        | RETENTOR SABO 05266BRAGF                 | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SABÓ       | 40169300 | 1                  | MM     
101001   | 4354    | ALMOX PECAS        | RETENTOR SABO 05307 BRGP                 | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SABÓ       | 40169300 | 5                  | MM     
101001   | 3329    | ALMOX PECAS        | RETENTOR SABO 07691BAF                   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SABÓ       | 40169300 | 1                  | MM     
101001   | 4926    | ALMOX PECAS        | RETENTOR SABO 5287GRAGH                  | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SABÓ       | 40169300 | 1                  | MM     
101001   | 11588   | ALMOX PECAS        | RETENTOR SABO BR 00913 40,00X80,10X10,00 | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SABÓ       | 40169300 | 1                  | MM     
101001   | 11607   | ALMOX PECAS        | RETENTOR SABÓ NBR00310B                  | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SABÓ       | 40169300 | 2                  | MM     
101001   | 10154   | ALMOX PECAS        | RETENTOR SABO NBR01716BR                 | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SABÓ       | 40169300 | 1                  | MM     
101001   | 4935    | ALMOX PECAS        | RETENTOR SAIDA CAMBIO FAST GEAR          | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 40169300 | 2                  | MM     
101001   | 12493   | ALMOX PECAS        | RETENTOR TRAS. CAMBIO CIPEC 85X105X12    | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SCANIA     | 84822010 | 1                  | MM     
101001   | 8483    | ALMOX PECAS        | RETENTOR TRAS. DO VIRABREQUIM REFORÇADO  | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | XCMG       | 40169300 | 4                  | MM     
101001   | 5457    | ALMOX PECAS        | RETENTOR TRASEIRO DO VIRABREQUIM         | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SABÓ       | 40169300 | 1                  | MM     
101001   | 13742   | ALMOX PECAS        | RETENTOR TRASEIRO DO VIRABREQUIM         | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | WEICHAI    | 84841000 | 3                  | MM     
101001   | 15375   | ALMOX PECAS        | RETENTOR TRASEIRO DO VIRABREQUIM         | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SABO       | 40169300 | 1                  | MM     
101001   | 5280    | ALMOX PECAS        | RETENTOR TRASEIRO DO VIRABREQUIM SHANGAI | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | XCMG       | 40169300 | 2                  | MM     
101001   | 5709    | ALMOX PECAS        | RETENTOR TRASEIRO VIRABREQUIM WEICHAI    | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | XCMG       | 40169300 | 1                  | MM     
101001   | 13724   | ALMOX PECAS        | RETENTOR VALVULA CUMMINS 600653F         | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SPAAL      | 40169300 | 2                  | MM     
101001   | 9904    | ALMOX PECAS        | RETENTOR VALVULA SABO 09203BREF          | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SABO       | 84821010 | 1                  | MM     
101001   | 13775   | ALMOX PECAS        | RETENTOR VOLANTE                         | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SKF        | 40169300 | 1                  | MM     
101001   | 13825   | ALMOX PECAS        | RETENTOR VOLANTE TRAS. FIAT 05245MJEF    | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SABO       | 40169300 | 1                  | MM     
101001   | 4583    | ALMOX PECAS        | RETIFICADOR ALTERNADOR 80A 24V           | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SEG AUTOMO | None     | 1                  | MM     
101001   | 11792   | ALMOX PECAS        | RETROVISOR CONSTELLATION 2R2857513A999   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 70091000 | 0                  | MM     
101001   | 13094   | ALMOX PECAS        | RETROVISOR PORTA MB 00291060106 002810   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 70091000 | 2                  | MM     
101001   | 11207   | ALMOX PECAS        | REVESTIMENTO COLUNA DIRECAO 9704600695   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 85365090 | 3                  | MM     
101001   | 7993    | ALMOX PECAS        | REVITALIZADOR DE PLASTICOS EXTERNOS      | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 34052000 | 3                  | MM     
101001   | 11964   | ALMOX PECAS        | RODA CAMINHAO 22,0X8,0  10 FUROS         | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | MERCEDES B | 87087010 | 4                  | MM     
101001   | 3537    | ALMOX PECAS        | RODA DE LIXA COM HASTE                   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 68053090 | 3                  | MM     
101001   | 7636    | ALMOX PECAS        | RODA FERRO 22,5X7,5 MERCEDEZ BENZ        | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | MERCEDES B | 87087010 | 2                  | MM     
101001   | 15020   | ALMOX PECAS        | RODO PARA APLICAÇÃO DE PPF E INSULFILM   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 82055900 | 2                  | MM     
101001   | 13920   | ALMOX PECAS        | ROLAMENTO  1558108                       | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | EATON      | 87085099 | 1                  | MM     
101001   | 13960   | ALMOX PECAS        | ROLAMENTO  ESFERA C/ RANHURA 6010N       | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 87085099 | 1                  | MM     
101001   | 6081    | ALMOX PECAS        | ROLAMENTO 6203 DDU                       | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | NSK        | 84821010 | 9                  | MM     
101001   | 2754    | ALMOX PECAS        | ROLAMENTO 6205 2Z                        | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84821010 | 1                  | MM     
101001   | 4625    | ALMOX PECAS        | ROLAMENTO 6205 RS                        | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84821010 | 4                  | MM     
101001   | 6085    | ALMOX PECAS        | ROLAMENTO 6206                           | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | NSK        | 84821010 | 4                  | MM     
101001   | 6152    | ALMOX PECAS        | ROLAMENTO 62201 12X32X14                 | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | NSK        | 84821010 | 1                  | MM     
101001   | 6323    | ALMOX PECAS        | ROLAMENTO 629 DDU C3                     | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | NSK        | 84821010 | 2                  | MM     
101001   | 13543   | ALMOX PECAS        | ROLAMENTO 63/22 2RS BLINDADO NSK         | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | NSK        | 84821090 | 1                  | MM     
101001   | 5315    | ALMOX PECAS        | ROLAMENTO 6906 2RS EZO                   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84821010 | 3                  | MM     
101001   | 13818   | ALMOX PECAS        | ROLAMENTO AGULHA HK2520                  | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | HYSTER     | 84821090 | 1                  | MM     
101001   | 13719   | ALMOX PECAS        | ROLAMENTO AGULHA HYSTER HK2825           | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | HYSTER     | 84821090 | 1                  | MM     
101001   | 6112    | ALMOX PECAS        | ROLAMENTO ALTERNADOR 806078 NSK          | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | NSK        | 84821010 | 2                  | MM     
101001   | 15417   | ALMOX PECAS        | ROLAMENTO ALTERNADOR B17126DW            | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84821090 | 1                  | MM     
101001   | 11440   | ALMOX PECAS        | ROLAMENTO ALTERNADOR IK6003T1            | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | IKRO       | 85118020 | 3                  | MM     
101001   | 6109    | ALMOX PECAS        | ROLAMENTO ALTERNADOR IKB823D             | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | IKRO       | 85118020 | 3                  | MM     
101001   | 15043   | ALMOX PECAS        | ROLAMENTO B10-50 10X27X11                | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | NSK        | 87085099 | 6                  | MM     
101001   | 11374   | ALMOX PECAS        | ROLAMENTO CAIXA CAMBIO SINOTRUCK 50118   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 87084080 | 1                  | MM     
101001   | 9852    | ALMOX PECAS        | ROLAMENTO CARDAN DAILY 503356431         | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84821090 | 2                  | MM     
101001   | 13745   | ALMOX PECAS        | ROLAMENTO CARDAN SUPORTE REI             | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SUPORTE RE | 84821090 | 4                  | MM     
101001   | 7519    | ALMOX PECAS        | ROLAMENTO COMICO BOWER M86610            | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84822010 | 2                  | MM     
101001   | 7053    | ALMOX PECAS        | ROLAMENTO CONICO FK 44649/10             | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | IMA        | 84822010 | 8                  | MM     
101001   | 10102   | ALMOX PECAS        | ROLAMENTO COROA DE AGULHAS ZF 0735321010 | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84821010 | 2                  | MM     
101001   | 12459   | ALMOX PECAS        | ROLAMENTO CUBO RODA DIANT. 33210 9X025   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SKF        | 84822010 | 1                  | MM     
101001   | 9678    | ALMOX PECAS        | ROLAMENTO CUBO RODA DIANTEIRO INTERNO    | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | VOLKSWAGEN | 84822010 | 1                  | MM     
101001   | 7681    | ALMOX PECAS        | ROLAMENTO DE AGULHAS EATON 3315722       | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84821010 | 2                  | MM     
101001   | 6104    | ALMOX PECAS        | ROLAMENTO DE AGULHAS EATON 3315737       | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84821010 | 1                  | MM     
101001   | 6153    | ALMOX PECAS        | ROLAMENTO DE AGULHAS EIXO 50X65X20       | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84821010 | 1                  | MM     
101001   | 9861    | ALMOX PECAS        | ROLAMENTO DE AGULHAS NTN HK1516          | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84821010 | 2                  | MM     
101001   | 9101    | ALMOX PECAS        | ROLAMENTO DE ESFERAS 6004DDU             | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84821010 | 4                  | MM     
101001   | 9293    | ALMOX PECAS        | ROLAMENTO DE ESFERAS 6006 DDU            | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84821010 | 10                 | MM     
101001   | 6018    | ALMOX PECAS        | ROLAMENTO DE GIRO GUINDASTE XCMG 60 70 K | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84821010 | 0                  | MM     
101001   | 6263    | ALMOX PECAS        | ROLAMENTO DE GIRO GUINDASTE XCMG QY25K   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84821010 | 0                  | MM     
101001   | 5428    | ALMOX PECAS        | ROLAMENTO DE RODA 32210                  | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | VETOR      | 84822010 | 5                  | MM     
101001   | 10152   | ALMOX PECAS        | ROLAMENTO DE RODA 804358                 | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84822010 | 1                  | MM     
101001   | 13893   | ALMOX PECAS        | ROLAMENTO DE RODA VKBC4220               | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SKF        | 84821010 | 1                  | MM     
101001   | 13796   | ALMOX PECAS        | ROLAMENTO DE ROLETES DA TORRE            | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | HYSTER     | 84821010 | 4                  | MM     
101001   | 5429    | ALMOX PECAS        | ROLAMENTO DE ROLOS CONICOS SKF 30207     | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SKF        | 84822010 | 8                  | MM     
101001   | 13200   | ALMOX PECAS        | ROLAMENTO DE ROLOS DE AGULHA HK4012      | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84821010 | 1                  | MM     
101001   | 13201   | ALMOX PECAS        | ROLAMENTO DE ROLOS DE AGULHA HK6012      | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84821010 | 3                  | MM     
101001   | 9719    | ALMOX PECAS        | ROLAMENTO DO CARDAN R252R 45MM           | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SUPORTE RE | 84821090 | 1                  | MM     
101001   | 2875    | ALMOX PECAS        | ROLAMENTO DO CARDAN XCMG QY60K           | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | XCMG       | 84821090 | 1                  | MM     
101001   | 9007    | ALMOX PECAS        | ROLAMENTO DUPLO POLIA/CUBO VENTILADOR    | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84821010 | 1                  | MM     
101001   | 9677    | ALMOX PECAS        | ROLAMENTO EIXO ENTALHADO PONTA 31594     | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | VOLKSWAGEN | 84822010 | 1                  | MM     
101001   | 5273    | ALMOX PECAS        | ROLAMENTO EMBREAGEM 1096302076           | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84822010 | 1                  | MM     
101001   | 7528    | ALMOX PECAS        | ROLAMENTO ENCOSTO ESFERAS 28TAG12        | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84821010 | 12                 | MM     
101001   | 4495    | ALMOX PECAS        | ROLAMENTO ESFERA 2RS V6200               | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | VETOR      | 40103100 | 1                  | MM     
101001   | 12023   | ALMOX PECAS        | ROLAMENTO ESFERAS AR COND. 35BG05S7DL    | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | VETOR      | 84821010 | 1                  | MM     
101001   | 3114    | ALMOX PECAS        | ROLAMENTO HYSTER 2027664                 | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | HYSTER     | 84821090 | 8                  | MM     
101001   | 13906   | ALMOX PECAS        | ROLAMENTO HYSTER 4126732                 | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | HYSTER     | 84821090 | 4                  | MM     
101001   | 6874    | ALMOX PECAS        | ROLAMENTO NJ307ET2XC3  /  NCL307E/YA     | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84821010 | 1                  | MM     
101001   | 2751    | ALMOX PECAS        | ROLAMENTO NSK 51208 ENCOSTO              | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | NSK        | 84821010 | 1                  | MM     
101001   | 3635    | ALMOX PECAS        | ROLAMENTO NSK 6002 DDU C3                | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | NSK        | 84821090 | 5                  | MM     
101001   | 3636    | ALMOX PECAS        | ROLAMENTO NSK 6003 DDU C3                | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84821090 | 5                  | MM     
101001   | 2768    | ALMOX PECAS        | ROLAMENTO NSK 6202 2RSR C3               | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | NSK        | 84821090 | 5                  | MM     
101001   | 13808   | ALMOX PECAS        | ROLAMENTO NSK 6208 2RS C3                | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | NSK        | 84821090 | 1                  | MM     
101001   | 11441   | ALMOX PECAS        | ROLAMENTO NSK B17-99T1XDDG               | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | NSK        | 84821090 | 3                  | MM     
